rank_position,image_index,hard_label,hard_label_name,true_entropy,pred_entropy,entropy_abs_error,kl,true_top_class,true_top_class_name,pred_top_class,pred_top_class_name
1542,6190,4,deer,0.273654967546463,0.3230817914009094,0.04942682385444641,0.019674645736813545,4,deer,4,deer
1543,5178,5,dog,-0.0,0.21694184839725494,0.21694184839725494,0.03027585707604885,5,dog,5,dog
1544,4661,4,deer,1.5829510688781738,2.1791365146636963,0.5961854457855225,0.4119527339935303,4,deer,3,cat
1545,5813,4,deer,0.273654967546463,0.4751913249492645,0.2015363574028015,0.16276293992996216,4,deer,4,deer
1546,1569,1,automobile,0.1414405107498169,0.277696430683136,0.1362559199333191,0.0940505713224411,1,automobile,1,automobile
1547,7875,2,bird,-0.0,1.5123530626296997,1.5123530626296997,1.7192692756652832,2,bird,5,dog
1548,3487,5,dog,-0.0,0.014580800198018551,0.014580800198018551,0.0011606630869209766,5,dog,5,dog
1549,9924,4,deer,1.8385628461837769,2.359518527984619,0.5209556818008423,0.6721707582473755,4,deer,4,deer
1550,3240,4,deer,0.4750591516494751,1.2724761962890625,0.7974170446395874,0.3388361930847168,4,deer,4,deer
1551,3778,7,horse,0.5770042538642883,0.870328426361084,0.29332417249679565,0.03463747352361679,7,horse,7,horse
1552,8591,6,frog,0.27790018916130066,0.33838194608688354,0.060481756925582886,0.16044694185256958,6,frog,6,frog
1553,6856,6,frog,0.7120161652565002,1.718492865562439,1.006476640701294,1.623207688331604,6,frog,5,dog
1554,8973,5,dog,0.13923299312591553,0.8449727892875671,0.7057397961616516,0.11594315618276596,5,dog,5,dog
1555,9079,1,automobile,-0.0,0.30865415930747986,0.30865415930747986,0.051737505942583084,1,automobile,1,automobile
1556,3330,7,horse,-0.0,0.15619570016860962,0.15619570016860962,0.020560236647725105,7,horse,7,horse
1557,1827,4,deer,0.3767743408679962,0.2512587904930115,0.12551555037498474,0.06800767779350281,4,deer,4,deer
1558,3721,2,bird,0.2543850243091583,0.8447794318199158,0.5903943777084351,1.5414098501205444,2,bird,0,airplane
1559,6556,8,ship,0.4096554219722748,0.8471653461456299,0.4375099241733551,0.09367571771144867,8,ship,8,ship
1560,2236,5,dog,0.8373836874961853,0.557108461856842,0.28027522563934326,0.3582410216331482,5,dog,5,dog
1561,4233,9,truck,-0.0,0.03381120413541794,0.03381120413541794,0.003336816793307662,9,truck,9,truck
1562,4712,4,deer,0.3274449110031128,1.673520565032959,1.3460756540298462,0.45557284355163574,4,deer,4,deer
1563,5841,6,frog,0.1370995044708252,0.40069249272346497,0.26359298825263977,0.09499003738164902,6,frog,6,frog
1564,1015,4,deer,-0.0,0.005508550442755222,0.005508550442755222,0.0003859252028632909,4,deer,4,deer
1565,6370,6,frog,0.1370995044708252,0.20495492219924927,0.06785541772842407,0.04633556306362152,6,frog,6,frog
1566,6409,9,truck,0.1414405107498169,0.22761638462543488,0.08617587387561798,0.004495400004088879,9,truck,9,truck
1567,7238,4,deer,2.129016876220703,0.045717377215623856,2.083299398422241,2.990492343902588,4,deer,4,deer
1568,4623,5,dog,0.1414405107498169,0.03011063113808632,0.11132988333702087,0.11535660922527313,5,dog,5,dog
1569,8543,0,airplane,-0.0,0.0898081436753273,0.0898081436753273,0.009168190881609917,0,airplane,0,airplane
1570,205,3,cat,-0.0,0.0036189293023198843,0.0036189293023198843,0.00026675479602999985,3,cat,3,cat
1571,9371,8,ship,-0.0,0.029326913878321648,0.029326913878321648,0.002531183185055852,8,ship,8,ship
1572,3390,3,cat,0.9275751113891602,0.8651003837585449,0.062474727630615234,0.23596784472465515,3,cat,3,cat
1573,5690,7,horse,0.9872987270355225,1.5216377973556519,0.5343390703201294,1.003877878189087,5,dog,7,horse
1574,3221,5,dog,-0.0,0.0012125293724238873,0.0012125293724238873,7.712542719673365e-05,5,dog,5,dog
1575,3472,7,horse,0.3825426697731018,0.3171902894973755,0.06535238027572632,0.08555024862289429,7,horse,7,horse
1576,3681,2,bird,0.5260998010635376,0.011702384799718857,0.5143974423408508,0.4377857744693756,2,bird,2,bird
1577,6768,2,bird,0.3767743706703186,0.606023371219635,0.2292490005493164,0.2168172299861908,2,bird,2,bird
1578,2314,3,cat,0.13923299312591553,1.1374670267105103,0.9982340335845947,0.936625063419342,3,cat,5,dog
1579,6147,9,truck,-0.0,0.015040742233395576,0.015040742233395576,0.001348420511931181,9,truck,9,truck
1580,9451,8,ship,0.1370995044708252,0.020158028230071068,0.11694147437810898,0.03169691935181618,8,ship,8,ship
1581,8486,4,deer,1.0031962394714355,0.09648850560188293,0.906707763671875,0.6883758306503296,4,deer,4,deer
1582,6038,4,deer,-0.0,1.1450538635253906,1.1450538635253906,0.24661174416542053,4,deer,4,deer
1583,5215,2,bird,0.273654967546463,0.9572106599807739,0.6835557222366333,0.1550886034965515,2,bird,2,bird
1584,7075,9,truck,-0.0,0.03049837239086628,0.03049837239086628,0.0026823035441339016,9,truck,9,truck
1585,9573,2,bird,0.1414405107498169,0.06732296198606491,0.07411754876375198,0.047088731080293655,2,bird,2,bird
1586,6582,4,deer,-0.0,0.013748410157859325,0.013748410157859325,0.0010587332071736455,4,deer,4,deer
1587,3494,0,airplane,0.6119576692581177,2.2684409618377686,1.6564832925796509,0.906741201877594,0,airplane,7,horse
1588,2873,9,truck,0.27790018916130066,0.04518451169133186,0.2327156811952591,0.19920198619365692,9,truck,9,truck
1589,7359,1,automobile,-0.0,0.14560087025165558,0.14560087025165558,0.01801181398332119,1,automobile,1,automobile
1590,345,5,dog,-0.0,0.19039885699748993,0.19039885699748993,0.028937537223100662,5,dog,5,dog
1591,1950,5,dog,0.3825426697731018,1.068267583847046,0.6857249140739441,0.11597973108291626,5,dog,5,dog
1592,4883,2,bird,-0.0,0.11337032914161682,0.11337032914161682,0.01194844301789999,2,bird,2,bird
1593,145,7,horse,0.1414405107498169,0.3142491579055786,0.17280864715576172,0.017543967813253403,7,horse,7,horse
1594,6395,8,ship,0.1370995044708252,0.11867380142211914,0.018425703048706055,0.07962073385715485,8,ship,8,ship
1595,562,6,frog,-0.0,1.1668368577957153,1.1668368577957153,0.37908750772476196,6,frog,6,frog
1596,1114,9,truck,0.13923299312591553,0.07512034475803375,0.06411264836788177,0.05032121390104294,9,truck,9,truck
1597,5561,6,frog,-0.0,1.0683091878890991,1.0683091878890991,0.22747395932674408,6,frog,6,frog
1598,5889,6,frog,0.27790018916130066,0.1782742291688919,0.09962595999240875,0.10682209581136703,6,frog,6,frog
1599,2632,3,cat,0.3274449110031128,1.0415480136871338,0.714103102684021,0.6776890754699707,3,cat,5,dog
1600,2452,2,bird,0.1414405107498169,0.2048148512840271,0.0633743405342102,0.011403830721974373,2,bird,2,bird
1601,4347,8,ship,0.1414405107498169,0.24216903746128082,0.10072852671146393,0.008319597691297531,8,ship,8,ship
1602,9158,8,ship,0.27790018916130066,1.7574712038040161,1.479570984840393,0.8090189695358276,8,ship,8,ship
1603,9619,8,ship,0.1350361853837967,0.0445789135992527,0.09045727550983429,0.03561418503522873,8,ship,8,ship
1604,8050,7,horse,-0.0,0.11480886489152908,0.11480886489152908,0.011464784853160381,7,horse,7,horse
1605,8882,3,cat,0.41599005460739136,0.9594458341598511,0.5434557795524597,0.17058023810386658,3,cat,3,cat
1606,667,0,airplane,0.2822921872138977,0.38417431712150574,0.10188212990760803,0.1180170327425003,0,airplane,0,airplane
1607,7890,6,frog,0.3657919764518738,0.4545110762119293,0.08871909976005554,0.05493897944688797,6,frog,6,frog
1608,287,0,airplane,0.817633867263794,1.3563880920410156,0.5387542247772217,0.11320720613002777,0,airplane,0,airplane
1609,9875,9,truck,0.1414405107498169,0.0427151657640934,0.0987253487110138,0.18081648647785187,9,truck,9,truck
1610,2215,0,airplane,0.13923299312591553,0.03245430439710617,0.10677868872880936,0.06580784916877747,0,airplane,0,airplane
1611,8352,5,dog,0.40217918157577515,0.09702842682600021,0.30515074729919434,0.18657967448234558,5,dog,5,dog
1612,6755,9,truck,0.9595390558242798,0.047370925545692444,0.9121681451797485,0.9898915886878967,9,truck,9,truck
1613,9750,2,bird,0.4096554219722748,1.6567133665084839,1.2470579147338867,1.204697847366333,2,bird,3,cat
1614,6333,3,cat,0.1414405107498169,0.001626713084988296,0.13981379568576813,0.17552879452705383,3,cat,3,cat
1615,8250,6,frog,-0.0,0.0027298142667859793,0.0027298142667859793,0.00017867876158561558,6,frog,6,frog
1616,4558,0,airplane,0.27790018916130066,0.024607500061392784,0.25329267978668213,0.13397276401519775,0,airplane,0,airplane
1617,3796,5,dog,0.2822921872138977,0.19143103063106537,0.09086115658283234,0.06018149107694626,5,dog,5,dog
1618,7066,6,frog,0.32275694608688354,1.0963729619979858,0.7736160159111023,0.1277250349521637,6,frog,6,frog
1619,9541,4,deer,0.273654967546463,0.28807106614112854,0.014416098594665527,0.033877648413181305,4,deer,4,deer
1620,261,1,automobile,-0.0,0.09339312463998795,0.09339312463998795,0.01032357756048441,1,automobile,1,automobile
1621,8382,3,cat,0.1414405107498169,0.03700139746069908,0.10443910956382751,0.12807637453079224,3,cat,3,cat
1622,764,1,automobile,-0.0,0.007629260420799255,0.007629260420799255,0.0005670369719155133,1,automobile,1,automobile
1623,6705,3,cat,0.6646953225135803,1.8116545677185059,1.1469593048095703,0.795856773853302,3,cat,5,dog
1624,8651,4,deer,0.3366791009902954,1.1465708017349243,0.8098917007446289,0.1650710552930832,4,deer,4,deer
1625,7378,3,cat,0.7120161652565002,0.11460455507040024,0.5974116325378418,0.31351885199546814,3,cat,3,cat
1626,3797,6,frog,-0.0,0.2205851674079895,0.2205851674079895,0.025499863550066948,6,frog,6,frog
1627,2685,2,bird,0.32275694608688354,1.2080310583114624,0.8852741122245789,0.17005687952041626,2,bird,2,bird
1628,503,4,deer,-0.0,0.6499481201171875,0.6499481201171875,0.16597385704517365,4,deer,4,deer
1629,1259,8,ship,0.26954886317253113,0.03874918818473816,0.23079967498779297,0.11424357444047928,8,ship,8,ship
1630,1023,0,airplane,0.1414405107498169,0.1699041724205017,0.028463661670684814,0.01623488776385784,0,airplane,0,airplane
1631,6424,8,ship,0.506628155708313,0.6298725008964539,0.12324434518814087,0.10802114009857178,8,ship,8,ship
1632,7210,3,cat,0.41599002480506897,0.1436416208744049,0.27234840393066406,0.28180021047592163,3,cat,3,cat
1633,6243,4,deer,0.1414405107498169,1.4050062894821167,1.2635657787322998,0.8509169816970825,4,deer,6,frog
1634,314,4,deer,1.550551176071167,0.8058282732963562,0.7447229027748108,0.4070005714893341,4,deer,4,deer
1635,5413,3,cat,0.13923299312591553,0.3205896317958832,0.18135663866996765,0.017060400918126106,3,cat,3,cat
1636,886,0,airplane,0.4096554219722748,0.3210946321487427,0.0885607898235321,0.009416592307388783,0,airplane,0,airplane
1637,3610,5,dog,-0.0,0.035241324454545975,0.035241324454545975,0.0032630315981805325,5,dog,5,dog
1638,2903,2,bird,1.8868908882141113,0.3998943567276001,1.4869965314865112,0.8598812818527222,2,bird,2,bird
1639,2226,2,bird,0.9975024461746216,0.3863621652126312,0.611140251159668,0.8254233598709106,2,bird,6,frog
1640,1540,8,ship,-0.0,0.012186517007648945,0.012186517007648945,0.0009139176108874381,8,ship,8,ship
1641,5905,1,automobile,0.1370995044708252,0.10728058218955994,0.02981892228126526,0.12295069545507431,1,automobile,1,automobile
1642,4462,2,bird,-0.0,0.1292126625776291,0.1292126625776291,0.016924943774938583,2,bird,2,bird
1643,9445,9,truck,0.1414405107498169,1.1539618968963623,1.0125213861465454,0.4526742100715637,9,truck,9,truck
1644,9569,6,frog,0.6511733531951904,0.5770418643951416,0.07413148880004883,0.116617351770401,6,frog,6,frog
1645,1732,9,truck,0.9953783750534058,1.016845703125,0.02146732807159424,0.03079504519701004,9,truck,1,automobile
1646,1836,4,deer,0.1414405107498169,0.21316374838352203,0.07172323763370514,0.006505027413368225,4,deer,4,deer
1647,7759,1,automobile,0.13923299312591553,0.007971222512423992,0.13126176595687866,0.10928250849246979,1,automobile,1,automobile
1648,8053,1,automobile,0.22853811085224152,0.024343429133296013,0.20419467985630035,0.07137078046798706,1,automobile,1,automobile
1649,2607,1,automobile,-0.0,0.18124954402446747,0.18124954402446747,0.020497756078839302,1,automobile,1,automobile
1650,8867,8,ship,0.3825426697731018,0.013792780227959156,0.3687498867511749,0.23292766511440277,8,ship,8,ship
1651,2407,9,truck,0.1370995044708252,0.03328464552760124,0.10381485521793365,0.023779364302754402,9,truck,9,truck
1652,7784,7,horse,0.2386845052242279,2.4285387992858887,2.189854383468628,3.0425949096679688,7,horse,4,deer
1653,8630,5,dog,-0.0,0.06261106580495834,0.06261106580495834,0.0058991615660488605,5,dog,5,dog
1654,9789,6,frog,-0.0,0.019666895270347595,0.019666895270347595,0.0014600817812606692,6,frog,6,frog
1655,7482,4,deer,0.24229221045970917,0.5852630734443665,0.3429708480834961,0.07999907433986664,4,deer,4,deer
1656,2248,0,airplane,1.017683982849121,1.0023093223571777,0.01537466049194336,0.6897313594818115,0,airplane,0,airplane
1657,4054,7,horse,0.42254263162612915,1.5219764709472656,1.0994338989257812,1.9744493961334229,7,horse,0,airplane
1658,9467,2,bird,0.9108201861381531,1.9069303274154663,0.9961101412773132,1.421876311302185,2,bird,4,deer
1659,805,4,deer,0.2351934015750885,1.2804170846939087,1.0452237129211426,0.22153526544570923,4,deer,4,deer
1660,4842,2,bird,-0.0,0.006098164711147547,0.006098164711147547,0.0004157155635766685,2,bird,2,bird
1661,7883,9,truck,0.273654967546463,0.030990615487098694,0.24266435205936432,0.13808488845825195,9,truck,9,truck
1662,8615,9,truck,-0.0,0.03341950103640556,0.03341950103640556,0.0030386727303266525,9,truck,9,truck
1663,8310,3,cat,0.1414405107498169,0.6880961060523987,0.5466555953025818,0.29285958409309387,3,cat,3,cat
1664,7505,7,horse,0.27790018916130066,0.05480310693383217,0.2230970859527588,0.10997919738292694,7,horse,7,horse
1665,5649,0,airplane,0.5221791863441467,1.2012178897857666,0.6790387034416199,0.3471899628639221,0,airplane,0,airplane
1666,3129,3,cat,-0.0,0.016585033386945724,0.016585033386945724,0.001518169417977333,3,cat,3,cat
1667,3750,9,truck,0.5770042538642883,0.4231622815132141,0.15384197235107422,0.020802564918994904,9,truck,9,truck
1668,2263,6,frog,0.2822921872138977,0.010006038472056389,0.27228614687919617,0.1828920841217041,6,frog,6,frog
1669,1885,5,dog,0.1350361853837967,2.009420156478882,1.8743839263916016,1.6949516534805298,5,dog,3,cat
1670,3502,8,ship,0.2822921872138977,0.9399116635322571,0.6576194763183594,0.13962502777576447,8,ship,8,ship
1671,6157,0,airplane,0.7826557159423828,0.11264964938163757,0.6700060367584229,0.39739900827407837,0,airplane,0,airplane
1672,9406,5,dog,-0.0,0.0014624731848016381,0.0014624731848016381,8.606538904132321e-05,5,dog,5,dog
1673,9486,4,deer,-0.0,0.3006470203399658,0.3006470203399658,0.03898601233959198,4,deer,4,deer
1674,3949,5,dog,-0.0,0.21040016412734985,0.21040016412734985,0.029366636648774147,5,dog,5,dog
1675,446,5,dog,0.1350361853837967,0.3835133910179138,0.24847720563411713,0.043244414031505585,5,dog,5,dog
1676,781,1,automobile,-0.0,0.014277416281402111,0.014277416281402111,0.0012162678176537156,1,automobile,1,automobile
1677,2423,2,bird,0.506628155708313,0.609126627445221,0.10249847173690796,0.1530168652534485,2,bird,2,bird
1678,2686,7,horse,0.1414405107498169,0.05606456845998764,0.08537594228982925,0.07633186131715775,7,horse,7,horse
1679,6107,9,truck,-0.0,0.050457339733839035,0.050457339733839035,0.004912449512630701,9,truck,9,truck
1680,9154,2,bird,-0.0,0.04023619741201401,0.04023619741201401,0.003379825735464692,2,bird,2,bird
1681,7191,7,horse,-0.0,0.5632989406585693,0.5632989406585693,0.10279490798711777,7,horse,7,horse
1682,2239,7,horse,-0.0,0.005686745513230562,0.005686745513230562,0.0004191712068859488,7,horse,7,horse
1683,3577,9,truck,0.3274449110031128,0.026764851063489914,0.3006800711154938,0.13585947453975677,9,truck,9,truck
1684,9877,6,frog,-0.0,1.057436227798462,1.057436227798462,2.300426721572876,6,frog,2,bird
1685,277,3,cat,1.0668258666992188,1.5036911964416504,0.43686532974243164,0.12863363325595856,3,cat,3,cat
1686,7422,4,deer,0.1350361853837967,0.27691850066185,0.14188231527805328,0.05869859457015991,4,deer,4,deer
1687,2743,9,truck,0.1370995044708252,0.12531954050064087,0.011779963970184326,0.023294400423765182,9,truck,9,truck
1688,8517,1,automobile,0.13923299312591553,0.05751347541809082,0.08171951770782471,0.062071286141872406,1,automobile,1,automobile
1689,5640,2,bird,1.0184707641601562,2.0595321655273438,1.0410614013671875,0.5124476552009583,2,bird,2,bird
1690,8155,1,automobile,-0.0,0.013862991705536842,0.013862991705536842,0.0011018402874469757,1,automobile,1,automobile
1691,7604,1,automobile,-0.0,0.03922528028488159,0.03922528028488159,0.0033362226095050573,1,automobile,1,automobile
1692,5382,0,airplane,0.13923299312591553,0.010928250849246979,0.12830474972724915,0.09706514328718185,0,airplane,0,airplane
1693,7104,2,bird,-0.0,1.3947412967681885,1.3947412967681885,0.2992677688598633,2,bird,2,bird
1694,2290,9,truck,-0.0,0.011235966347157955,0.011235966347157955,0.000847695569973439,9,truck,9,truck
1695,1669,6,frog,0.26954886317253113,0.055706340819597244,0.21384252607822418,0.2178764045238495,6,frog,6,frog
1696,6950,8,ship,0.1350361853837967,0.4736631512641907,0.3386269807815552,0.03737598657608032,8,ship,8,ship
1697,2645,1,automobile,0.13923299312591553,0.033469878137111664,0.10576311498880386,0.026302872225642204,1,automobile,1,automobile
1698,1775,3,cat,0.1414405107498169,6.499375740531832e-05,0.14137551188468933,0.16563403606414795,3,cat,3,cat
1699,9179,1,automobile,-0.0,0.008001823909580708,0.008001823909580708,0.0005756151513196528,1,automobile,1,automobile
1700,515,3,cat,-0.0,0.05810677632689476,0.05810677632689476,0.005761208012700081,3,cat,3,cat
1701,6738,0,airplane,-0.0,0.17360547184944153,0.17360547184944153,0.020825181156396866,0,airplane,0,airplane
1702,1041,5,dog,0.1350361853837967,0.04619617387652397,0.08884000778198242,0.13512176275253296,5,dog,5,dog
1703,1810,1,automobile,-0.0,0.008525769226253033,0.008525769226253033,0.0005801425431855023,1,automobile,1,automobile
1704,6138,3,cat,-0.0,1.3696165084838867,1.3696165084838867,0.5062311291694641,3,cat,3,cat
1705,8606,1,automobile,0.4566836655139923,0.5848495364189148,0.12816587090492249,0.07911138981580734,1,automobile,1,automobile
1706,9543,2,bird,0.1370995044708252,0.11175229400396347,0.025347210466861725,0.16515620052814484,2,bird,2,bird
1707,7272,1,automobile,-0.0,0.020475029945373535,0.020475029945373535,0.001713952049612999,1,automobile,1,automobile
1708,485,9,truck,0.5221791863441467,1.08462655544281,0.5624473690986633,0.10795806348323822,9,truck,9,truck
1709,4042,4,deer,0.2386845052242279,1.4331101179122925,1.1944255828857422,0.35924190282821655,4,deer,4,deer
1710,9892,5,dog,0.5621791481971741,1.2885994911193848,0.7264203429222107,0.5483649373054504,5,dog,5,dog
1711,2491,9,truck,-0.0,0.049373164772987366,0.049373164772987366,0.004422883037477732,9,truck,9,truck
1712,6354,7,horse,0.1350361853837967,0.71185302734375,0.5768168568611145,2.2819931507110596,7,horse,9,truck
1713,7199,1,automobile,0.1370995044708252,0.9776972532272339,0.8405977487564087,0.34295088052749634,1,automobile,1,automobile
1714,2275,6,frog,0.2822921872138977,0.047120653092861176,0.23517152667045593,0.07954543828964233,6,frog,6,frog
1715,4982,3,cat,-0.0,1.0464149713516235,1.0464149713516235,0.4158271849155426,3,cat,3,cat
1716,5137,9,truck,-0.0,0.01670287549495697,0.01670287549495697,0.0013862772611901164,9,truck,9,truck
1717,3003,2,bird,0.13923299312591553,0.46970856189727783,0.3304755687713623,0.145160973072052,2,bird,2,bird
1718,6045,8,ship,0.13923299312591553,0.002289573196321726,0.13694341480731964,0.1422869861125946,8,ship,8,ship
1719,3595,2,bird,0.1370995044708252,0.1361812800168991,0.0009182244539260864,0.0914340615272522,2,bird,2,bird
1720,836,1,automobile,0.4689956307411194,1.5023627281188965,1.0333671569824219,0.4493522644042969,1,automobile,1,automobile
1721,2616,1,automobile,-0.0,0.0597696527838707,0.0597696527838707,0.006455165334045887,1,automobile,1,automobile
1722,6853,4,deer,0.4670814275741577,0.8467111587524414,0.3796297311782837,0.18901553750038147,4,deer,4,deer
1723,6160,2,bird,-0.0,0.4848029613494873,0.4848029613494873,0.06606794148683548,2,bird,2,bird
1724,7663,2,bird,0.13923299312591553,0.277569979429245,0.13833698630332947,0.11509328335523605,2,bird,2,bird
1725,5195,4,deer,1.194068431854248,1.1037789583206177,0.09028947353363037,0.20076733827590942,4,deer,4,deer
1726,7683,0,airplane,0.13923299312591553,0.06654812395572662,0.0726848691701889,0.04445136338472366,0,airplane,0,airplane
1727,52,0,airplane,0.1350361853837967,2.1663360595703125,2.0312998294830322,1.4353429079055786,0,airplane,3,cat
1728,3649,3,cat,0.13923299312591553,0.001321285031735897,0.13791170716285706,0.1082550510764122,3,cat,3,cat
1729,9774,5,dog,0.2508797347545624,0.24567727744579315,0.005202457308769226,0.033972714096307755,5,dog,5,dog
1730,6877,0,airplane,0.9854084849357605,1.0385667085647583,0.0531582236289978,0.4348071217536926,0,airplane,8,ship
1731,7030,8,ship,-0.0,0.10492970794439316,0.10492970794439316,0.010757431387901306,8,ship,8,ship
1732,3807,8,ship,-0.0,0.005830907262861729,0.005830907262861729,0.0003943857445847243,8,ship,8,ship
1733,2942,5,dog,0.12741850316524506,1.050420880317688,0.9230023622512817,0.3949442505836487,5,dog,5,dog
1734,5793,8,ship,0.1370995044708252,0.018392197787761688,0.11870730668306351,0.0983569398522377,8,ship,8,ship
1735,2545,4,deer,-0.0,0.19737815856933594,0.19737815856933594,0.025890126824378967,4,deer,4,deer
1736,7807,3,cat,0.3095434904098511,0.029028546065092087,0.2805149555206299,0.15960294008255005,3,cat,3,cat
1737,6610,8,ship,0.2822921872138977,0.0574004165828228,0.2248917669057846,0.1448965221643448,8,ship,8,ship
1738,2706,3,cat,0.1414405107498169,0.04050353541970253,0.10093697905540466,0.015511716715991497,3,cat,3,cat
1739,1173,3,cat,0.4750591516494751,0.0682651549577713,0.406794011592865,0.2611072361469269,3,cat,3,cat
1740,5147,3,cat,0.1414405107498169,0.0037190935108810663,0.13772141933441162,0.11699223518371582,3,cat,3,cat
1741,2297,7,horse,0.1414405107498169,0.004746480379253626,0.1366940289735794,0.06889483332633972,7,horse,7,horse
1742,9022,3,cat,-0.0,0.006615329068154097,0.006615329068154097,0.000508536642882973,3,cat,3,cat
1743,4874,9,truck,0.2386845052242279,0.11661090701818466,0.12207359820604324,0.015812251716852188,9,truck,9,truck
1744,5412,6,frog,0.24229221045970917,0.06481513381004333,0.17747707664966583,0.1215779036283493,6,frog,6,frog
1745,7645,0,airplane,0.1350361853837967,0.37762629985809326,0.24259011447429657,0.06831160187721252,0,airplane,0,airplane
1746,7433,5,dog,-0.0,0.0010184512939304113,0.0010184512939304113,6.091409522923641e-05,5,dog,5,dog
1747,227,4,deer,0.273654967546463,0.006444771308451891,0.2672101855278015,0.2783021330833435,4,deer,4,deer
1748,247,9,truck,-0.0,0.16146549582481384,0.16146549582481384,0.018034644424915314,9,truck,9,truck
1749,8010,2,bird,-0.0,0.14020007848739624,0.14020007848739624,0.015026003122329712,2,bird,2,bird
1750,2769,2,bird,1.1863137483596802,1.4154490232467651,0.22913527488708496,0.2951088845729828,2,bird,2,bird
1751,1252,5,dog,-0.0,0.018750213086605072,0.018750213086605072,0.001446511596441269,5,dog,5,dog
1752,3139,2,bird,1.6452053785324097,0.7180173993110657,0.927187979221344,0.3491401970386505,2,bird,2,bird
1753,8002,6,frog,-0.0,0.29707270860671997,0.29707270860671997,0.034576334059238434,6,frog,6,frog
1754,1824,9,truck,-0.0,0.003506818786263466,0.003506818786263466,0.00023696001153439283,9,truck,9,truck
1755,4390,5,dog,-0.0,0.09664536267518997,0.09664536267518997,0.011110581457614899,5,dog,5,dog
1756,9238,9,truck,0.1414405107498169,0.9328073263168335,0.7913668155670166,0.1731540560722351,9,truck,9,truck
1757,3869,8,ship,0.3182152807712555,0.11519765853881836,0.20301762223243713,0.06408149003982544,8,ship,8,ship
1758,3282,9,truck,0.1370995044708252,0.19739584624767303,0.06029634177684784,0.02371980808675289,9,truck,9,truck
1759,2798,3,cat,0.9305861592292786,0.780866801738739,0.14971935749053955,0.03620511293411255,3,cat,3,cat
1760,4185,7,horse,-0.0,0.5132461786270142,0.5132461786270142,0.10020701587200165,7,horse,7,horse
1761,4757,4,deer,-0.0,0.07965393364429474,0.07965393364429474,0.007948199287056923,4,deer,4,deer
1762,1911,4,deer,0.27790018916130066,0.09278487414121628,0.18511530756950378,0.22945743799209595,4,deer,4,deer
1763,3557,9,truck,0.6511734127998352,1.1168224811553955,0.4656490683555603,0.1728370189666748,9,truck,9,truck
1764,7364,5,dog,0.1350361853837967,0.00184054602868855,0.1331956386566162,0.10199981182813644,5,dog,5,dog
1765,7850,0,airplane,0.13923299312591553,0.05559318885207176,0.08363980054855347,0.036743514239788055,0,airplane,0,airplane
1766,6813,6,frog,0.26954886317253113,0.35323551297187805,0.08368664979934692,0.1502564549446106,6,frog,6,frog
1767,2572,6,frog,0.3767743706703186,0.6303452253341675,0.2535708546638489,0.02942262962460518,6,frog,6,frog
1768,2157,3,cat,0.5500442981719971,0.19756901264190674,0.35247528553009033,0.27389591932296753,3,cat,3,cat
1769,8686,9,truck,-0.0,0.13063810765743256,0.13063810765743256,0.015000637620687485,9,truck,9,truck
1770,3948,1,automobile,-0.0,0.6193555593490601,0.6193555593490601,0.15346407890319824,1,automobile,1,automobile
1771,6996,0,airplane,-0.0,0.03448646515607834,0.03448646515607834,0.0029717590659856796,0,airplane,0,airplane
1772,9903,6,frog,-0.0,0.04762774333357811,0.04762774333357811,0.00417895894497633,6,frog,6,frog
1773,7909,1,automobile,0.7793498635292053,1.312544822692871,0.5331949591636658,0.07896722108125687,1,automobile,1,automobile
1774,2648,4,deer,-0.0,1.9744610786437988,1.9744610786437988,1.1006360054016113,4,deer,5,dog
1775,1649,5,dog,0.27790018916130066,0.2649979889392853,0.01290220022201538,0.11400934308767319,5,dog,5,dog
1776,7305,6,frog,0.4750591516494751,0.3480430841445923,0.1270160675048828,0.14889264106750488,6,frog,6,frog
1777,4700,6,frog,0.3825426697731018,0.13818590342998505,0.24435676634311676,0.1306912899017334,6,frog,6,frog
1778,4912,1,automobile,0.1370995044708252,0.007236737757921219,0.12986277043819427,0.05297461152076721,1,automobile,1,automobile
1779,6502,6,frog,0.5579403042793274,0.6719643473625183,0.11402404308319092,0.02561311051249504,6,frog,6,frog
1780,1371,1,automobile,-0.0,0.028562184423208237,0.028562184423208237,0.0024553174152970314,1,automobile,1,automobile
1781,1513,6,frog,0.9408348798751831,1.787116527557373,0.8462816476821899,0.13745804131031036,6,frog,6,frog
1782,809,7,horse,-0.0,0.001327241538092494,0.001327241538092494,7.652943168068305e-05,7,horse,7,horse
1783,3368,9,truck,0.13923299312591553,0.1424856036901474,0.0032526105642318726,0.11912892013788223,9,truck,9,truck
1784,867,7,horse,-0.0,1.009081244468689,1.009081244468689,0.19214697182178497,7,horse,7,horse
1785,2229,4,deer,0.3825426697731018,0.5961489677429199,0.21360629796981812,0.015398962423205376,4,deer,4,deer
1786,5992,4,deer,0.9903749227523804,0.9164290428161621,0.07394587993621826,0.15116867423057556,7,horse,7,horse
1787,2635,6,frog,0.27790018916130066,2.111696720123291,1.833796501159668,1.6534491777420044,6,frog,4,deer
1788,948,3,cat,0.2386845052242279,1.9620484113693237,1.7233638763427734,0.5517870187759399,3,cat,3,cat
1789,3477,6,frog,0.1370995044708252,0.0026186092291027308,0.13448089361190796,0.09299664199352264,6,frog,6,frog
